Year,Season,Location,Crop_Type,Temperature_C,Rainfall_mm,Humidity_pct,Soil_Type,Soil_Moisture_pct,Irrigation_mm,N_Fertilizer,P_Fertilizer,K_Fertilizer,Yield_kg_per_ha
2025,Zaid,Region_South,Wheat,36.53,769.71,65.53,Sandy,37.77,83.78,108.36,60.44,12.35,1104.48
2010,Kharif,Region_South,Wheat,34.17,463.44,69.18,Sandy,19.94,599.0,129.27,49.98,41.84,406.14
2019,Zaid,Region_Central,Maize,28.1,760.92,77.19,Loam,28.95,386.54,62.31,16.27,33.0,1146.79
2020,Rabi,Region_West,Wheat,29.22,438.14,48.27,Sandy,10.69,61.1,100.51,27.37,47.02,1295.8
2014,Zaid,Region_Central,Wheat,20.91,1016.74,75.53,Clay,23.05,84.47,43.68,41.69,52.43,163.99
2013,Kharif,Region_South,Soybean,31.76,546.7,59.63,Clay,38.16,537.62,101.28,36.82,6.37,117.15
2011,Kharif,Region_West,Maize,30.2,815.45,52.21,Clay,45.3,326.96,126.31,29.29,46.04,2213.05
2017,Rabi,Region_South,Maize,21.45,666.67,81.92,Silt,35.14,384.12,142.78,36.53,21.75,2492.9
2012,Kharif,Region_West,Wheat,30.1,914.62,66.09,Clay,47.07,358.18,117.63,45.96,42.88,389.62
2013,Kharif,Region_West,Maize,32.91,1046.7,73.3,Clay,25.62,463.1,131.44,48.04,46.67,573.7
2021,Rabi,Region_Central,Maize,13.97,885.95,66.45,Sandy,46.66,469.77,52.56,41.18,34.82,511.41
2016,Zaid,Region_Central,Maize,37.0,589.91,60.75,Silt,38.84,168.37,126.24,58.77,66.33,3573.84
2019,Rabi,Region_Central,Maize,20.95,631.05,71.76,Loam,36.91,375.48,170.28,49.35,11.34,3404.03
2018,Zaid,Region_West,Wheat,37.08,1507.97,49.57,Silt,39.95,89.25,138.55,19.96,17.48,335.03
2011,Rabi,Region_West,Rice,26.22,1084.55,68.56,Silt,31.01,136.81,90.14,33.57,44.88,1567.68
2012,Zaid,Region_South,Wheat,29.84,740.64,99.71,Loam,16.98,254.49,126.76,37.55,82.24,613.9
2013,Rabi,Region_East,Soybean,22.6,627.75,52.01,Loam,24.32,44.92,174.59,37.19,21.17,344.32
2019,Zaid,Region_Central,Rice,31.9,368.32,91.39,Loam,18.82,183.35,142.78,24.5,38.69,1139.71
2010,Rabi,Region_South,Rice,31.03,1138.47,100.0,Sandy,36.58,0.0,143.87,29.36,63.82,1406.73
2016,Zaid,Region_South,Rice,26.3,586.73,58.22,Sandy,50.24,296.99,88.55,58.38,58.32,1691.13
2011,Rabi,Region_North,Wheat,20.81,1116.12,74.91,Sandy,62.25,546.39,105.5,20.57,52.3,397.81
2014,Kharif,Region_Central,Soybean,22.09,1048.24,50.5,Clay,33.08,304.8,117.25,34.46,25.61,96.49
2024,Zaid,Region_South,Wheat,32.62,1205.84,48.26,Loam,37.59,305.23,192.28,65.34,39.49,214.64
2010,Rabi,Region_North,Soybean,19.88,1027.65,72.51,Sandy,68.24,246.1,83.5,38.88,40.59,72.81
2012,Zaid,Region_Central,Wheat,29.49,737.05,76.14,Sandy,33.96,446.52,130.39,88.14,60.86,286.32
2021,Zaid,Region_West,Wheat,39.42,804.77,61.5,Silt,30.6,292.23,146.93,72.64,37.34,384.0
2011,Rabi,Region_North,Wheat,18.88,807.36,53.04,Sandy,38.04,135.1,149.67,0.0,67.12,1107.23
2010,Zaid,Region_West,Rice,31.2,719.38,58.24,Loam,33.63,325.45,110.06,18.52,38.91,2051.75
2016,Rabi,Region_East,Wheat,20.71,313.03,83.37,Loam,29.82,532.87,106.96,41.55,42.79,2012.38
2014,Kharif,Region_East,Soybean,28.02,153.5,83.47,Clay,18.88,85.89,197.1,33.97,37.44,292.83
2010,Zaid,Region_East,Soybean,45.86,1027.65,79.64,Clay,63.89,158.85,109.27,54.36,36.45,77.89
2015,Kharif,Region_East,Soybean,21.33,745.72,64.22,Silt,48.26,284.34,103.27,53.2,38.58,139.67
2025,Zaid,Region_South,Rice,35.22,1088.01,53.87,Clay,64.25,247.43,157.17,10.03,40.69,1955.06
2014,Zaid,Region_East,Wheat,44.14,686.14,89.69,Loam,54.32,363.0,125.14,63.53,7.57,594.4
2024,Zaid,Region_South,Wheat,37.4,799.66,94.62,Clay,40.23,152.55,67.97,78.72,34.4,750.31
2012,Rabi,Region_South,Maize,23.23,1078.86,62.13,Clay,14.95,220.54,159.18,12.85,73.77,1342.59
2021,Kharif,Region_Central,Rice,24.14,1266.6,67.62,Sandy,26.36,307.87,104.09,32.51,3.73,1760.06
2016,Zaid,Region_South,Soybean,38.52,705.15,47.99,Loam,34.77,313.01,103.66,33.61,35.1,98.42
2025,Rabi,Region_South,Soybean,27.69,499.98,78.01,Silt,25.54,690.51,226.41,65.07,28.77,74.95
2020,Zaid,Region_East,Wheat,24.35,1163.9,100.0,Clay,12.71,417.49,110.61,70.31,46.53,228.38
2019,Rabi,Region_South,Soybean,21.4,713.87,84.15,Clay,26.64,68.92,122.69,31.38,50.2,230.92
2018,Zaid,Region_West,Wheat,25.97,654.43,100.0,Silt,37.09,147.69,156.53,30.84,42.92,1068.18
2023,Kharif,Region_East,Wheat,15.7,680.06,64.14,Silt,63.85,95.76,82.72,60.33,0.0,1232.46
2022,Kharif,Region_North,Maize,23.85,584.41,50.39,Loam,29.9,542.1,142.33,35.84,0.0,2609.88
2022,Zaid,Region_East,Rice,32.53,1032.12,92.56,Silt,49.83,139.62,156.96,44.56,0.0,2115.86
2018,Rabi,Region_South,Wheat,25.9,398.53,72.58,Clay,25.35,388.1,173.06,59.19,37.28,1366.31
2023,Zaid,Region_West,Wheat,30.38,830.62,56.6,Loam,36.63,373.07,146.38,54.65,7.13,328.48
2018,Rabi,Region_East,Wheat,29.87,874.91,98.08,Loam,39.48,80.14,75.8,45.83,0.0,1042.07
2011,Zaid,Region_West,Maize,37.15,620.44,60.91,Silt,64.0,237.17,137.45,13.8,21.61,2960.67
2025,Rabi,Region_North,Wheat,22.37,1276.14,53.2,Loam,0.0,260.34,66.2,52.04,26.35,206.42
2012,Kharif,Region_North,Rice,28.74,1069.5,79.02,Clay,27.83,62.85,169.2,59.87,38.36,2124.95
2016,Zaid,Region_Central,Rice,33.91,663.64,50.47,Clay,43.7,567.75,162.97,55.09,40.15,2285.8
2014,Kharif,Region_Central,Soybean,29.91,768.16,85.34,Clay,46.27,325.55,128.99,12.55,41.21,99.9
2011,Kharif,Region_East,Rice,22.87,1068.29,52.72,Loam,22.34,538.97,127.36,56.41,56.4,1990.61
2012,Zaid,Region_Central,Soybean,30.52,824.01,73.77,Silt,39.42,631.21,119.7,25.88,34.14,86.79
2019,Zaid,Region_West,Rice,35.33,1220.47,74.75,Clay,40.19,323.94,118.94,0.0,54.98,1943.96
2015,Rabi,Region_Central,Soybean,29.57,969.86,73.97,Sandy,62.07,356.04,158.71,36.91,33.0,76.09
2022,Rabi,Region_West,Wheat,27.8,875.86,50.68,Silt,43.13,181.83,107.54,17.08,32.04,810.07
2016,Kharif,Region_Central,Maize,31.67,873.28,67.08,Loam,37.87,500.04,207.67,39.96,28.57,1735.41
2018,Rabi,Region_Central,Maize,30.29,1744.67,90.6,Clay,29.44,292.83,126.92,15.05,39.27,416.86
2010,Rabi,Region_Central,Maize,25.12,494.46,66.97,Loam,49.11,236.49,169.66,35.78,53.2,3774.27
2020,Zaid,Region_South,Wheat,31.56,471.67,52.74,Clay,36.18,184.85,53.8,7.53,52.79,1158.05
2016,Rabi,Region_South,Maize,30.39,727.57,63.32,Loam,31.5,310.99,96.91,26.49,52.19,1849.9
2017,Kharif,Region_Central,Rice,33.6,1221.41,51.13,Sandy,25.3,393.23,156.66,46.73,46.21,1940.9
2021,Rabi,Region_West,Soybean,29.51,60.83,37.27,Loam,35.55,330.55,132.91,75.39,16.95,449.94
2023,Kharif,Region_East,Wheat,24.06,228.83,67.35,Loam,50.48,369.37,121.14,34.4,95.14,1780.28
2012,Zaid,Region_North,Maize,27.7,680.08,71.5,Loam,32.3,267.65,162.39,39.73,13.33,3611.36
2013,Kharif,Region_South,Rice,25.91,1436.05,80.48,Clay,40.52,375.72,204.81,55.96,42.45,1333.88
2019,Rabi,Region_Central,Rice,23.91,807.63,77.01,Silt,31.65,371.12,73.77,48.11,99.95,1358.24
2015,Zaid,Region_North,Wheat,41.12,451.27,79.22,Loam,42.56,482.23,160.04,49.12,57.65,951.1
2019,Rabi,Region_South,Wheat,17.31,1046.61,69.38,Silt,41.25,420.94,102.31,53.98,25.99,534.63
2025,Zaid,Region_East,Maize,36.53,1298.58,100.0,Clay,28.19,323.19,154.19,32.38,64.37,472.78
2016,Zaid,Region_West,Soybean,25.99,608.39,57.38,Loam,52.48,362.21,101.84,24.25,43.9,105.93
2022,Rabi,Region_Central,Maize,33.59,936.32,65.24,Clay,18.16,127.3,141.18,45.58,23.67,2070.4
2023,Rabi,Region_East,Maize,15.02,847.03,94.88,Silt,57.03,491.68,144.81,0.0,44.36,1159.55
2013,Zaid,Region_South,Wheat,35.7,971.68,64.15,Clay,44.94,262.57,92.14,0.0,32.75,380.89
2017,Zaid,Region_Central,Maize,36.4,662.31,68.35,Clay,48.82,281.29,100.99,69.91,35.71,2386.3
2014,Rabi,Region_North,Maize,26.1,988.59,76.06,Silt,15.24,228.24,112.44,62.71,40.85,1138.41
2010,Kharif,Region_West,Soybean,25.61,1051.54,87.51,Clay,39.23,167.0,54.99,26.41,53.99,203.56
2013,Rabi,Region_South,Rice,17.72,1014.29,72.13,Silt,63.01,177.37,138.15,15.4,58.03,1759.41
2012,Zaid,Region_West,Rice,38.36,313.3,56.74,Silt,37.82,138.36,178.91,50.85,25.43,1080.54
2018,Rabi,Region_Central,Soybean,28.24,369.84,63.85,Loam,41.95,264.08,69.63,54.06,47.2,524.43
2017,Kharif,Region_East,Rice,35.17,593.23,78.1,Loam,22.84,425.0,146.33,22.16,34.65,2725.09
2010,Rabi,Region_West,Maize,28.78,880.25,65.57,Clay,18.41,296.6,133.72,37.47,55.34,1625.93
2020,Zaid,Region_North,Soybean,24.32,967.76,62.99,Clay,43.46,399.51,92.43,3.96,19.57,89.28
2015,Rabi,Region_South,Soybean,15.17,483.77,56.02,Clay,29.83,372.18,201.64,31.22,39.58,178.4
2018,Zaid,Region_North,Wheat,28.64,897.27,87.9,Sandy,31.69,232.73,166.02,35.28,3.42,229.12
2016,Zaid,Region_West,Rice,29.6,1083.72,68.18,Sandy,40.95,485.73,169.54,43.25,54.09,1906.2
2013,Rabi,Region_East,Wheat,20.07,1000.4,68.27,Loam,50.3,449.89,121.62,84.31,76.03,546.19
2022,Zaid,Region_East,Maize,33.39,662.05,80.2,Silt,47.89,423.18,59.5,16.42,70.93,1285.68
2010,Zaid,Region_North,Soybean,37.58,689.47,49.56,Sandy,41.49,362.38,126.85,70.04,56.75,81.91
2021,Kharif,Region_Central,Maize,28.53,410.73,70.63,Sandy,53.31,249.04,114.99,28.37,51.5,2592.7
2011,Kharif,Region_Central,Rice,25.92,1322.1,92.58,Silt,55.66,248.7,160.87,26.34,81.32,2366.82
2021,Kharif,Region_East,Wheat,34.06,942.21,69.04,Clay,38.03,295.52,96.35,60.89,28.87,319.18
2014,Kharif,Region_North,Rice,28.59,316.33,73.29,Clay,65.02,506.69,173.37,26.04,34.93,2158.23
2021,Zaid,Region_North,Maize,32.54,1167.99,72.96,Sandy,23.69,467.66,95.15,22.18,68.25,407.29
2020,Rabi,Region_North,Wheat,21.34,997.56,85.92,Sandy,17.0,83.61,148.23,52.17,37.21,442.15
2025,Zaid,Region_West,Rice,33.7,1158.29,73.02,Silt,60.75,338.95,90.13,49.45,21.5,1565.87
2014,Zaid,Region_Central,Maize,26.93,632.42,100.0,Silt,29.5,0.0,118.47,29.41,9.6,2126.05
2017,Zaid,Region_Central,Rice,35.63,674.29,73.47,Sandy,0.0,233.8,66.69,75.94,23.21,566.13
2015,Rabi,Region_West,Soybean,22.84,556.21,63.46,Silt,35.11,198.43,122.91,29.97,75.16,314.89
2017,Kharif,Region_South,Wheat,26.18,1435.15,92.68,Clay,58.43,383.41,79.69,8.14,37.93,238.21
2011,Zaid,Region_West,Wheat,34.65,649.7,66.84,Loam,35.39,136.79,142.2,16.53,24.79,1632.78
2012,Zaid,Region_North,Wheat,28.17,513.44,61.01,Sandy,13.37,70.75,147.86,15.91,38.23,1136.9
2015,Kharif,Region_West,Soybean,26.39,605.91,52.17,Loam,35.66,225.17,119.54,32.5,46.51,310.67
2021,Zaid,Region_North,Wheat,25.99,702.45,77.18,Silt,37.21,298.83,93.86,68.61,2.83,758.59
2022,Rabi,Region_East,Soybean,14.48,1266.79,63.14,Loam,34.96,39.17,136.2,3.68,22.19,132.16
2019,Zaid,Region_North,Wheat,34.67,883.05,58.34,Sandy,29.21,470.67,158.02,74.0,10.25,228.57
2012,Zaid,Region_Central,Rice,37.83,1170.07,61.51,Silt,29.92,269.8,113.2,25.77,69.26,1557.2
2015,Kharif,Region_West,Rice,27.75,885.59,64.55,Loam,50.92,303.79,102.82,28.22,37.64,3205.55
2015,Zaid,Region_North,Rice,28.01,745.93,82.49,Clay,31.3,465.39,69.59,23.86,36.5,1174.54
2011,Zaid,Region_South,Rice,22.94,487.25,77.25,Sandy,42.42,190.07,128.71,29.22,36.39,1423.88
2016,Rabi,Region_East,Soybean,12.13,1278.21,67.83,Sandy,42.37,522.19,162.4,34.68,17.6,87.87
2021,Kharif,Region_South,Maize,33.63,1097.29,78.41,Sandy,30.76,300.83,177.2,36.96,50.36,1134.54
2011,Kharif,Region_South,Maize,20.13,1124.58,68.4,Sandy,28.71,418.8,129.49,45.34,76.71,473.27
2015,Rabi,Region_South,Rice,17.28,1077.55,73.1,Silt,41.05,366.59,63.96,0.0,27.65,1096.55
2010,Zaid,Region_East,Maize,33.42,586.97,60.0,Clay,15.22,403.05,101.2,36.77,57.77,1785.7
2012,Kharif,Region_East,Maize,30.45,879.5,60.13,Clay,69.91,311.4,166.82,49.39,37.77,1908.28
2011,Kharif,Region_East,Wheat,31.62,1126.06,72.27,Loam,31.41,229.78,152.88,38.3,24.73,291.76
2016,Zaid,Region_East,Soybean,32.03,1083.3,72.3,Sandy,34.14,590.81,78.65,34.21,58.11,81.25
2023,Zaid,Region_South,Rice,30.22,846.98,85.17,Sandy,51.05,296.98,199.07,29.48,7.58,1673.88
2013,Kharif,Region_Central,Maize,24.31,1392.5,77.49,Loam,37.45,135.35,76.71,60.89,11.55,460.01
2017,Zaid,Region_Central,Maize,28.83,959.89,62.62,Silt,33.74,520.32,104.43,49.23,75.35,646.81
2015,Kharif,Region_East,Rice,28.55,1196.6,50.8,Clay,19.94,253.38,140.12,35.41,31.94,1909.29
2021,Zaid,Region_West,Wheat,22.55,860.04,83.24,Sandy,41.53,41.52,116.82,50.14,63.83,920.92
2019,Zaid,Region_North,Rice,28.07,688.5,74.98,Loam,31.8,176.37,107.0,58.31,37.65,1649.83
2013,Rabi,Region_West,Wheat,21.14,1090.75,84.54,Clay,71.22,6.29,120.54,12.4,0.0,500.13
2014,Zaid,Region_West,Maize,28.56,1020.06,76.88,Loam,36.92,183.26,161.02,49.86,53.6,2136.11
2022,Rabi,Region_West,Soybean,21.29,903.94,97.07,Loam,6.0,563.72,196.92,22.98,47.36,51.02
2022,Zaid,Region_Central,Wheat,35.34,546.16,66.75,Silt,54.25,368.84,132.14,65.65,25.05,1290.27
2024,Kharif,Region_North,Wheat,33.96,1103.29,70.62,Clay,25.0,299.29,94.85,20.72,61.92,304.92
2024,Kharif,Region_West,Rice,37.56,561.96,81.86,Sandy,41.59,213.39,124.21,39.3,58.7,2319.52
2018,Zaid,Region_East,Maize,24.46,1033.21,82.95,Clay,61.07,279.29,198.98,45.33,24.9,1365.42
2016,Zaid,Region_Central,Soybean,29.9,470.9,74.91,Silt,35.37,467.21,152.49,2.7,61.65,75.05
2025,Kharif,Region_East,Rice,36.14,545.89,46.13,Sandy,36.93,25.84,173.58,0.0,44.4,1459.5
2019,Zaid,Region_East,Rice,23.27,887.63,43.48,Clay,54.02,740.91,153.23,31.45,41.38,1804.25
2023,Rabi,Region_West,Soybean,17.12,973.69,64.21,Silt,61.38,167.6,157.63,73.42,25.26,83.09
2023,Rabi,Region_East,Maize,19.92,865.01,70.33,Sandy,37.94,262.58,121.87,36.17,21.68,1690.4
2018,Rabi,Region_North,Soybean,33.22,641.85,41.98,Sandy,70.34,276.03,177.63,49.46,68.38,69.19
2016,Rabi,Region_East,Rice,18.13,1133.96,69.55,Loam,13.92,272.09,6.74,0.0,47.67,742.5
2025,Rabi,Region_West,Rice,28.42,841.65,79.77,Loam,26.46,199.23,142.76,56.61,58.89,1818.68
2021,Zaid,Region_East,Wheat,31.86,858.01,69.11,Silt,32.84,431.22,139.15,49.78,30.41,391.46
2010,Zaid,Region_Central,Soybean,26.27,752.75,74.43,Sandy,55.85,471.13,85.27,53.1,50.08,85.93
2025,Rabi,Region_Central,Soybean,37.0,583.19,78.82,Clay,43.46,443.29,133.79,40.79,33.03,91.63
2021,Zaid,Region_Central,Soybean,32.97,1138.0,45.98,Sandy,29.87,313.36,143.79,14.4,53.34,80.81
2017,Zaid,Region_South,Rice,33.88,607.19,79.79,Silt,23.11,211.6,50.73,24.84,11.94,818.76
2013,Rabi,Region_Central,Maize,25.67,1309.22,59.0,Clay,17.6,272.17,134.59,21.77,12.29,481.09
2012,Zaid,Region_Central,Rice,34.28,552.51,66.43,Sandy,47.74,287.03,171.99,50.86,17.89,1983.36
2025,Zaid,Region_South,Wheat,42.76,896.88,60.08,Clay,34.16,152.94,187.32,35.31,39.76,351.02
2023,Zaid,Region_Central,Rice,40.93,820.86,86.11,Loam,55.22,326.72,145.14,56.53,0.0,2507.7
2022,Rabi,Region_West,Rice,18.34,766.21,52.41,Clay,18.5,569.93,116.74,52.43,49.22,1405.3
2016,Zaid,Region_Central,Rice,42.09,1004.58,90.72,Loam,46.41,274.54,159.09,75.1,52.26,2503.3
2021,Kharif,Region_Central,Wheat,26.5,1036.94,100.0,Clay,39.36,374.99,86.53,42.13,5.05,234.34
2012,Kharif,Region_South,Soybean,31.61,960.79,46.73,Loam,30.8,201.46,151.85,35.47,31.87,112.47
2017,Rabi,Region_West,Maize,15.74,480.83,61.21,Silt,31.89,432.86,118.63,41.87,77.13,2405.97
2015,Kharif,Region_East,Maize,35.18,448.61,79.19,Clay,41.54,201.33,167.68,0.0,31.22,3227.46
2014,Rabi,Region_North,Wheat,21.46,430.56,55.1,Sandy,39.53,238.02,101.46,32.52,19.85,2125.62
2013,Kharif,Region_West,Soybean,24.25,726.77,65.92,Silt,26.63,377.61,189.21,52.15,32.49,117.23
2017,Kharif,Region_East,Soybean,35.94,1434.6,72.64,Silt,47.73,151.39,169.02,34.0,63.44,124.84
2017,Kharif,Region_West,Wheat,37.18,785.25,59.31,Clay,58.08,364.88,135.18,34.92,17.02,283.88
2021,Rabi,Region_East,Rice,30.35,1430.27,71.23,Silt,36.34,457.67,131.9,33.83,51.05,1228.77
2010,Rabi,Region_East,Soybean,15.39,789.98,84.23,Loam,48.73,324.44,188.68,71.53,48.46,97.46
2018,Zaid,Region_West,Maize,39.87,848.0,68.83,Loam,37.61,430.31,206.71,45.28,39.79,1989.38
2023,Rabi,Region_South,Wheat,21.5,978.73,54.42,Clay,76.15,106.25,106.91,36.69,32.45,497.87
2014,Kharif,Region_West,Maize,40.26,712.69,87.47,Silt,40.21,367.23,108.56,88.26,58.55,1981.62
2013,Kharif,Region_West,Rice,33.12,868.19,90.84,Sandy,50.52,231.57,172.89,13.52,17.21,2204.99
2015,Rabi,Region_East,Wheat,24.26,289.14,75.53,Clay,57.51,357.8,26.51,26.12,48.07,909.92
2015,Rabi,Region_North,Maize,23.04,533.27,55.27,Clay,30.39,537.26,18.66,18.1,8.99,1002.94
2011,Rabi,Region_East,Maize,22.93,295.46,56.83,Silt,50.59,0.0,91.09,24.36,59.29,1106.74
2017,Zaid,Region_Central,Rice,28.6,1017.57,34.47,Loam,52.94,206.89,133.92,64.68,55.14,2300.28
2016,Kharif,Region_West,Wheat,24.66,391.0,61.12,Silt,46.45,0.0,77.42,19.62,31.66,1186.23
2025,Zaid,Region_West,Soybean,30.19,1223.5,85.98,Sandy,51.45,115.35,71.72,40.31,35.33,90.17
2010,Zaid,Region_South,Soybean,37.95,906.81,59.74,Sandy,30.28,228.71,102.63,49.18,49.56,69.8
2014,Kharif,Region_East,Maize,23.02,1087.82,55.66,Sandy,72.21,428.99,176.5,53.53,12.88,521.33
2025,Kharif,Region_South,Rice,36.7,606.0,85.34,Sandy,4.02,421.17,106.29,26.51,34.04,1258.3
2021,Rabi,Region_West,Maize,23.72,462.96,87.27,Clay,27.38,416.83,166.33,50.93,39.96,2633.05
2015,Rabi,Region_East,Rice,26.91,695.68,61.96,Sandy,19.93,384.03,126.22,30.48,5.87,1258.51
2013,Zaid,Region_East,Soybean,36.17,1119.26,77.64,Sandy,65.84,98.84,184.04,39.9,57.95,72.95
2011,Rabi,Region_Central,Maize,27.64,1434.52,56.98,Sandy,38.04,420.31,112.52,18.2,81.61,463.7
2022,Rabi,Region_Central,Maize,23.11,952.51,64.86,Silt,25.83,198.33,138.89,13.48,88.1,1945.93
2023,Kharif,Region_North,Rice,30.26,405.3,42.7,Loam,30.92,367.19,131.11,46.76,0.97,2219.06
2013,Kharif,Region_Central,Wheat,34.47,508.43,75.4,Loam,17.13,162.29,116.75,87.46,63.21,1379.99
2010,Rabi,Region_East,Rice,17.79,353.5,68.46,Loam,49.41,272.93,154.34,33.17,27.38,1623.94
2016,Kharif,Region_Central,Wheat,24.03,761.25,59.92,Sandy,50.92,289.85,149.93,39.15,37.78,472.89
2011,Rabi,Region_North,Soybean,20.68,716.83,68.62,Silt,44.55,351.83,131.67,52.07,20.36,109.0
2022,Kharif,Region_West,Maize,31.44,759.02,66.77,Clay,29.26,174.1,45.69,61.08,52.15,1419.04
2011,Kharif,Region_Central,Maize,39.6,477.97,57.59,Silt,62.89,399.24,75.43,62.09,0.0,1885.31
2018,Kharif,Region_East,Rice,30.24,447.92,75.98,Clay,51.73,103.03,85.39,50.67,16.01,1366.27
2014,Kharif,Region_West,Rice,40.0,828.23,65.53,Silt,13.83,555.08,131.88,36.49,0.0,2453.48
2011,Rabi,Region_East,Soybean,25.58,945.32,67.99,Loam,37.09,187.26,120.86,53.59,28.44,97.1
2020,Zaid,Region_West,Soybean,29.73,444.55,48.09,Loam,22.65,6.37,92.52,47.82,33.73,508.97
2018,Kharif,Region_East,Wheat,35.74,942.11,68.12,Sandy,62.08,289.19,89.54,38.79,8.53,225.66
2018,Rabi,Region_Central,Soybean,21.79,1084.03,67.31,Loam,33.27,238.22,150.13,58.25,50.43,105.05
2010,Rabi,Region_Central,Soybean,24.26,100.77,57.62,Loam,19.31,162.3,93.47,48.54,48.67,275.59
2020,Kharif,Region_North,Soybean,23.32,1272.7,77.97,Loam,37.81,501.86,23.62,26.0,57.32,250.35
2012,Zaid,Region_West,Soybean,24.46,1010.66,38.38,Silt,63.85,413.23,128.77,18.7,68.13,67.19
2013,Kharif,Region_North,Wheat,32.77,1086.84,62.77,Loam,52.97,369.31,100.71,8.18,34.68,322.15
2023,Rabi,Region_South,Soybean,28.52,493.74,74.65,Clay,32.18,156.69,152.74,21.16,44.45,342.23
2016,Zaid,Region_Central,Wheat,41.73,1036.14,100.0,Sandy,37.39,220.5,92.22,40.61,19.55,223.49
2019,Rabi,Region_West,Rice,18.95,1070.62,49.51,Silt,54.92,208.34,112.98,60.5,41.35,1831.38
2013,Kharif,Region_North,Maize,37.32,604.54,71.33,Clay,60.92,25.97,133.46,37.67,42.26,2951.87
2011,Zaid,Region_North,Rice,38.57,1033.96,78.22,Silt,16.74,340.71,34.45,45.91,70.5,563.87
2016,Rabi,Region_South,Soybean,20.54,758.55,70.95,Loam,42.3,351.68,98.1,52.03,50.72,98.54
2015,Rabi,Region_North,Maize,29.94,614.75,51.51,Silt,34.68,318.32,91.2,15.69,51.11,1772.19
2012,Rabi,Region_East,Soybean,27.72,741.07,62.74,Silt,32.69,334.12,102.89,31.35,33.96,81.35
2015,Kharif,Region_Central,Soybean,35.71,850.48,33.38,Sandy,60.13,130.08,101.26,16.73,0.0,75.28
2020,Zaid,Region_North,Rice,42.84,709.22,70.06,Silt,19.68,165.83,121.82,33.26,40.48,1511.22
2024,Kharif,Region_North,Soybean,35.5,562.46,48.76,Silt,52.08,252.54,129.28,45.3,30.47,305.19
2015,Kharif,Region_South,Rice,19.32,917.89,76.83,Sandy,5.77,507.66,146.93,41.57,17.77,1881.66
2021,Kharif,Region_East,Soybean,31.61,967.93,60.2,Silt,29.12,474.38,142.15,23.53,54.81,106.08
2014,Zaid,Region_North,Wheat,24.17,843.81,58.79,Silt,40.51,377.55,169.38,50.91,59.74,324.01
2013,Kharif,Region_Central,Maize,30.76,314.73,72.5,Clay,20.33,602.23,160.57,45.26,19.87,3359.74
2019,Kharif,Region_Central,Rice,30.47,624.62,73.9,Clay,73.06,376.46,177.4,48.57,40.76,1894.88
2021,Kharif,Region_North,Rice,27.08,546.77,83.07,Silt,29.24,395.39,170.84,43.11,37.84,2710.45
2024,Kharif,Region_East,Maize,24.86,1319.33,66.08,Silt,28.03,521.97,101.14,24.97,62.72,516.25
2010,Rabi,Region_Central,Rice,20.35,835.37,68.41,Loam,29.6,404.35,109.55,15.73,48.75,2060.41
2019,Kharif,Region_Central,Maize,28.31,715.93,49.21,Clay,48.75,547.29,112.57,47.77,54.26,1527.13
2015,Rabi,Region_East,Wheat,22.34,632.38,91.73,Loam,53.61,304.28,168.89,48.48,32.62,935.4
2011,Kharif,Region_East,Soybean,30.53,762.54,55.98,Silt,33.43,203.95,112.75,41.54,48.26,119.78
2022,Zaid,Region_North,Wheat,34.93,1025.46,80.87,Loam,44.75,285.69,153.4,82.09,57.44,394.84
2012,Rabi,Region_West,Soybean,21.44,251.03,80.98,Loam,45.92,335.66,46.85,30.83,86.32,1080.25
2023,Rabi,Region_South,Maize,29.4,869.05,76.0,Sandy,18.38,164.28,38.72,46.87,29.18,650.21
2017,Rabi,Region_West,Wheat,22.81,648.62,66.44,Sandy,38.21,193.15,174.57,42.24,32.7,1400.87
2019,Rabi,Region_West,Soybean,27.62,929.2,64.56,Silt,30.54,236.57,143.07,39.33,25.23,99.07
2023,Zaid,Region_Central,Maize,30.48,1039.73,69.04,Clay,16.65,135.25,170.76,18.71,31.06,1622.55
2023,Kharif,Region_East,Soybean,43.72,591.34,41.44,Silt,43.2,211.78,62.0,34.6,67.64,475.58
2015,Rabi,Region_Central,Rice,25.34,389.24,69.61,Clay,55.22,410.24,130.24,59.27,23.42,1636.31
2012,Zaid,Region_South,Rice,40.18,708.68,92.29,Sandy,40.66,419.1,63.92,51.8,47.79,927.68
2025,Rabi,Region_North,Maize,19.53,1186.12,66.61,Clay,1.42,89.61,159.29,57.05,59.96,1156.34
2016,Kharif,Region_South,Soybean,27.76,1050.7,69.51,Loam,33.15,346.35,124.71,27.83,63.98,153.72
2013,Rabi,Region_Central,Rice,21.74,686.71,54.64,Loam,26.6,289.61,118.75,58.51,69.09,1845.22
2023,Zaid,Region_Central,Wheat,44.36,609.55,72.79,Sandy,66.7,457.66,158.6,18.11,49.41,418.52
2018,Kharif,Region_Central,Soybean,28.94,632.2,58.33,Silt,34.91,259.62,119.94,36.08,47.46,194.08
2024,Zaid,Region_Central,Soybean,27.88,410.71,82.75,Clay,15.79,114.07,118.62,19.63,28.63,326.08
2014,Kharif,Region_West,Rice,36.5,1035.43,87.12,Silt,39.31,227.01,65.74,75.48,0.61,1743.29
2012,Kharif,Region_North,Rice,30.29,1090.22,90.39,Clay,49.53,120.4,177.62,43.23,28.09,2168.95
